family_name,adipose tissue fpkm,adrenal gland fpkm,appendix fpkm,bone marrow fpkm,brain fpkm,colon fpkm,duodenum fpkm,endometrium fpkm,esophagus fpkm,fallopian tube fpkm,gallbladder fpkm,heart muscle fpkm,kidney fpkm,liver fpkm,lung fpkm,lymph node fpkm,ovary fpkm,pancreas fpkm,placenta fpkm,prostate fpkm,rectum fpkm,salivary gland fpkm,skeletal muscle fpkm,skin fpkm,small intestine fpkm,smooth muscle fpkm,spleen fpkm,stomach fpkm,testis fpkm,thyroid gland fpkm,tonsil fpkm,urinary bladder fpkm
Glycoside hydrolase family 1,-0.24166045533877148,-0.2093567746593965,-0.02131041775443902,-0.7061616038032579,1.253381192738358,-0.1530125647063307,1.5305353044789838,-0.1431049831084679,-0.3813872815336386,-0.41207985408289644,-0.044464524505996285,-0.021224838043172507,1.325813470302986,0.14742363477701495,0.05606231763890609,-0.21090542797381864,-0.5980086985621788,-0.3678714146763788,0.4821157173525667,0.26636468245530975,-0.2476351171300053,-0.6697287411776776,-0.586458277515911,0.1736438061382759,1.1527300181958406,-0.24892645089013957,-0.07428820755602898,-0.2192947425455606,0.030120913627277313,-0.35216814832031534,-0.19283256469882828,-0.3163099691223075
Glycoside hydrolase family 31,-0.10752389866903887,-0.35889025468653024,0.24004750689276277,-0.5543883647125689,-0.5508659410442882,0.6068165361949607,1.5576865044208463,-0.20429261586213412,-0.3442320632177373,-0.03195314681270429,0.16845652467424183,-0.7332117086961482,0.3468786285495984,-0.09046006035474774,0.3045352486850646,-0.36482442671916143,-0.46241583366289607,-0.7002668755379785,0.2344521084148921,-0.1249919963256013,0.5345584861119438,0.1284012759494933,-0.7336351987679431,-0.40444286292317794,1.4893765498590201,-0.06045520875305348,0.1140730178835624,0.12309392313389103,0.4599135420235402,-0.022027081435078637,-0.3770948522192938,-0.0823174623937236
Glycosyl transferases group 1 domain containing,0.2454532308436281,0.1851579076412986,0.20149513331380256,-0.09135323071483302,-0.09062532267323611,0.2125278172356479,-0.30497798966784473,0.10877815665059175,0.12853141993395106,0.442268384469317,0.3085494556394622,-0.18043978178620493,0.003500801517145269,0.2309132976847521,-0.22286757923419415,-0.014090410163224733,-0.0018855294641451478,-0.992549882817171,0.03728874398950139,0.09723014565333157,0.3335293799693743,-0.30832129156764704,-1.1856181358991813,-0.6384026135868192,-0.42713373010314726,0.2731863121664429,-0.1480462056818774,-0.06589926008981957,0.2658914002052183,0.8905955051650073,0.22699776515088413,0.4803161062199942
Glycosylphosphatidylinositol transamidase complex,0.1358795142411347,0.03143808283021134,-0.3481082811453683,-0.3024549128692152,-0.35113319566372786,0.7155831431514679,0.26826809981293154,0.13991033656631185,-0.100129538423907,1.0941915478089443,0.2700987871090173,0.6097928816134915,0.5724453585882594,-2.002840293686757,-0.04707941662111735,-0.1700763185980309,0.1885757018835613,-1.3237857568938474,-0.1544818971108734,0.27601489628476583,0.5430272479422255,-0.3162326820132611,-1.6886594103076917,-0.5029656139094515,0.34305136875147124,0.3584608581648422,-0.19812160996809952,0.3340637374424875,0.2637915204685882,0.9973851193647267,-0.256642923302051,0.6207336484889372
Glycosylphosphatidylinositol-N-acetylglucosaminyltransferase complex,-0.40518738841950813,0.7141875553047262,-0.3515334591314492,0.9673779189494243,-0.3981764955100026,-0.1875559360929421,-0.3057386345542736,0.13348171117430635,-0.4335484899775661,0.5487029283032506,0.5755879021347637,-0.7989042446739788,0.36576339082040216,-0.009688862641564861,0.2818444654574492,-0.06577072922842232,0.2529777531720648,-0.3994161654804632,0.004654759084170877,0.29137691111458824,-0.01703517427627985,0.03756974854532452,-1.6582659759543088,0.013301377364669425,-0.44820618337226065,-0.2838940130040549,-0.2468397730354683,0.1768045968800894,0.6036546994903783,0.8154286294973921,0.08490125470266616,0.14214592335687323
Glycosyltransferase family 2,0.9493263780049942,-0.49161623036954094,0.7573913666036098,0.12303128184897613,-0.45649226711681334,0.35840297779937336,0.002310540945294262,-0.12873316410018326,0.08743086922929258,0.007400744492675493,0.8002231459820811,-0.3650068911212355,-0.7248187367909061,-0.5066753479713838,0.8540171631484057,-0.28957166660217276,0.09661782554338391,-0.5448579319101197,-0.06734282435940922,-0.14707892188917607,0.49988779976238373,-0.4444471728292335,-1.324642924707695,0.26315023394050263,-0.09557799305844772,-0.036961716516552244,-0.5717925401280906,0.3719584441449392,-0.3163145464294578,0.31663306652485695,-0.14744011191516643,1.171589149844818
Glycosyltransferase family 6,-0.34986460715749956,-0.28396089563520915,-0.33288872668280123,-0.37179183426464335,-0.38212803712121113,-0.37979534010988547,0.2373726751890633,0.610804139151477,2.011577392047563,-0.2949883580467,-0.34957269475766684,-0.35472636934548285,-0.38137015887770387,0.5852951543851088,-0.3922774832771845,-0.35145739014313926,-0.36901812801200734,-0.1169041140155615,-0.37401152780840474,-0.2569658517898626,-0.3722200286826317,-0.35627926210414185,0.37418769671398916,2.3173973843987357,-0.31870753313257905,-0.36877614352577764,-0.37483267332626047,-0.37894896519064314,0.4600114024595642,-0.38949457632073514,1.4980909153834963,-0.19375606040126353
Glycosyltransferase family 8,0.43496756503340195,0.3810777391804395,0.08273660912580194,-1.1648469384876574,-0.5075152096319085,-0.0016570569869251116,-0.6152919144215417,0.49223342217475574,-0.1636531631970491,0.8081155553685495,0.4321711216946935,0.13445885295186066,0.05913843181691311,-0.5868477675825349,-0.1302407697211659,-0.12659157109258545,0.8558428028757219,-0.6288255021049619,0.6350327568110522,0.43552169440062455,0.033677914332769475,-0.1147690815156087,-1.2925184611687532,-0.459464624382371,-0.6017123036931356,0.2802876853958279,-0.4640362365573886,-0.3196962939323778,0.8208037400259917,0.9879176523547828,-0.315875797400171,0.6195591483329459
Glycosyltransferase family 90,0.29690721700856265,0.06935063427680972,0.6812840404195679,-1.3626264034801168,-0.9716987051982217,0.1599936352772741,-0.6875223083397458,1.439186005210339,0.12512210368172016,0.5687146378661789,0.8594051049893152,-0.4361086930884275,0.020846831808395593,-0.6196762306439658,0.07634462583980646,0.23808814642160114,0.8934857766825441,-1.3745800881688985,1.37594707923431,0.36183264018157546,0.32597679375434413,-0.9221149734404332,-2.341345086635647,0.02918855378914581,-0.28246581359416206,1.5877226490800485,0.29474152259425074,-0.4772779838831995,-1.0065838258841096,-0.09204361536957496,0.12687093048503675,1.0430347991256788
Glyoxalase domain containing,-0.3939638973243876,0.12064116711100366,-0.3078375989779684,-1.2377470971078057,-0.31983858676845406,0.9343711599056629,1.1438338603936806,-0.36447455141242396,0.07184762969869557,0.2900814361052833,-0.3021121668369129,-0.10992761065881711,1.3612351964167984,1.0804867185964602,-0.24275215428231778,-0.22128223637834157,-0.09702657033613156,-1.155999917640072,0.034096428319999594,0.6388060541758526,0.7699258543742048,-0.4395983977014173,-0.4893557108899153,-0.11658892942745576,0.7849894968308865,-0.40252877905386847,-0.5273874649474793,0.48780864063765655,-0.8476886758557424,-0.11286572806965467,-0.08776916333279501,0.05862159443578104
Glypicans,0.48814610770232364,0.08556086787559655,0.1819660098025287,-1.6477720911451126,-0.4086159692790087,0.28347283091743797,-0.3523261769761312,0.4127995325639025,-0.04305939214595578,0.19277249414714145,0.8626422348845607,-0.18642826291989045,0.579205690164188,-0.6937873011697033,0.6620656924331404,-0.5499859586124499,0.33201001232002414,-0.5931667365576383,0.8809443142527977,0.029085485752382706,0.27168680935273787,0.057771070000746855,-0.9204927093370081,-0.20288681395728525,-0.06532132317953453,0.5557516392418089,-0.26671229202180424,-0.01574705365779136,0.4602517568499054,-0.3529947374280132,-0.41332110399031574,0.37648537411642136
Golgi associated RAB2 interactor family,-0.31469910800261836,-0.008743734841737138,-0.39054664631274355,-0.25167697206235856,-0.018196203250244247,-0.3571892051330351,0.46423201364612554,-0.2528080723456219,-0.32433422209954155,-0.07429601925801332,-0.16636561483577517,-0.1495633110373993,-0.07458073528871953,0.08756976423000515,-0.1301293291831864,-0.24642298023527312,-0.17081368148693982,-0.2970156233674778,-0.3439070313584815,-0.016652426678273675,-0.30327376507025544,0.36085606627135663,-0.18668518945652468,-0.01070810659219082,0.02060738636465459,-0.3303972000280988,-0.17528182840035722,-0.2030289945770436,4.892897800425217,-0.27962853461980286,-0.4158092644760681,-0.33340923093957753
Golgi associated kinase family,1.005120509732339,0.5467107470316864,0.6162714810585537,-1.7742123791049274,0.6778416554577329,-0.2824334829761648,-0.6600405880154043,1.079392002545893,0.013603814135266673,0.6848981628765746,0.7513537018864884,0.044101143393528365,0.2275261376389237,-0.06037422453150013,0.12411601656712301,-0.5804334946014256,0.5757354170323999,-1.077608793025646,0.3944197917002465,0.20571462209410699,-0.49412531480098393,0.4419064916678119,-1.2206232481096664,-0.38849099552650385,-0.5335079500773046,0.9911391236023214,-0.2319768245232122,-0.1616846320700975,-0.18162797792678728,-0.4249037178231612,-0.8830369263203695,0.5752297310121575
Golgi associated retrograde protein (GARP) complex,-0.2029896580555164,0.19864151228579482,0.11494817978190106,-0.10270621992494833,-0.20030378692035383,0.18464716804062198,0.1922165609049121,0.10720847163632316,0.21903325136987056,0.29601372704441586,-0.49372856571571505,-0.9039228495303188,0.045041449282199386,-1.9588211483217048,0.24544452101721834,0.4315476806116778,0.7486431599100645,-1.3049237603457517,-0.583797197390002,0.5581840440282769,-0.024760911370353134,0.7597309094583274,-1.4363603279798316,0.9755101806611151,0.10314521558826867,-0.6335568935824458,0.6253060742108428,0.27030490775730315,0.8402354637343933,1.0752084162325817,0.1319562546411334,-0.27709582906030505
"Golgi associated, gamma adaptin ear containing, ARF binding proteins",-0.824280601896107,0.11805268430310382,1.0482627904843584,0.6721640441765945,-0.38366934379544954,-0.42204818119173454,-0.18129502254574445,0.018845761626737702,-0.44879947450744684,0.04200899942924239,-0.1331810793297936,-1.0352631886791646,-0.6387222215323515,-2.2151461358033706,0.6748989150509649,1.5040772480732836,0.4937135049356835,-1.1448088383964172,0.010298498563551214,-0.10663707177893794,-0.02090547315987527,-0.030873366492689975,-1.2967210544307382,0.3930543400588897,-0.08971865928720084,-0.41551973794255753,1.1914831488743423,0.2806803931161759,1.2881178532252706,0.3266931949285581,1.3826835888575635,-0.057445514934738366
Golgin related,0.03668693294532321,-0.32858436079236625,-0.17422456624698496,0.48179556351054337,-0.48846390709559595,-0.7066619579576068,-0.4719009460058449,0.30426713699683916,-0.41231583899298513,0.2825638484071445,-0.031729370222681436,-0.1637222384844106,-0.5000356113255269,-0.29855795528658036,0.21701861762162106,-0.21978424240790626,0.6002669396032403,0.24219830295663083,-0.5424415507596106,-0.09737908691402537,-0.2747004530370829,-0.22342544981390516,-0.8006456334955656,0.31337047601667245,-0.41422998760434604,0.04843109442774374,-0.18548637014664382,-0.4131892577332895,3.3187601647922906,1.4899392444178676,-0.4189161755175748,-0.168903361855383
Golgins,-0.25131818965484304,0.04902976313626013,0.029581181423028458,-1.2264589540497481,-0.5321061275728473,0.6215461235852896,0.0016988217027851694,0.35776573432802716,0.30915170916860574,0.07307841063093394,0.4051329435146071,-0.17793652425764622,0.1444688012681618,-1.122017259022445,-0.20197297566862416,-0.2085664735262318,0.3472481314557606,-1.0754010490133894,0.2802702120687458,0.5683622292869676,0.5541886758003978,0.03289870647082662,-2.157054540820898,0.12933481517665743,0.018853090927326736,0.18646213405765738,-0.3870515636421695,0.7000395533345594,0.9206082284276981,1.1728541639084857,-0.07777996293758443,0.5150901904936388
Gonadotropin releasing hormone receptors,-0.480555071959034,4.676966546727989,-0.0891268392049166,-0.480555071959034,1.6730009236930352,-0.3813043897344013,0.0064647788982513,-0.2829944864250779,1.5096649945611684,-0.3813043897344013,-0.6819520241521244,-0.6819520241521244,-0.0891268392049166,-0.480555071959034,-0.480555071959034,0.195044831232174,0.0064647788982513,-0.5807647128219271,-0.5807647128219271,0.0064647788982513,-0.3813043897344013,-0.6819520241521244,-0.3813043897344013,-0.3813043897344013,-0.2829944864250779,-0.480555071959034,0.0064647788982513,-0.0891268392049166,0.1011834019969298,0.2880644425906754,0.5622200647894541,-0.6819520241521244
Granins,0.23626204304436818,2.04396119514475,0.07932688203119294,-0.7958562317578498,2.7933979041824504,0.47453857769866675,0.690761963953414,-0.17569263332980214,-0.4208686629456108,-0.38274525979876217,-0.369711505294269,-0.3742030768052737,0.1659516185013921,-0.023922713706849175,-0.6382577199298484,-0.6258131182864503,-0.34307346094951047,1.032373608838729,-0.7206745195439098,-0.17601439506087346,0.21193674658144626,-0.5760998488098648,-0.7818784938659111,-0.6229595112140314,0.3956714355209056,-0.11305132609810076,-0.787836029759409,1.453254638501132,0.11696156379744943,-0.5180744027810128,-0.7142072754091906,-0.533457992449366
Granule associated serine proteases of immune defence,-0.10706079933261277,-0.3403447290194547,0.550346297292285,2.649797506216362,-0.9709835997622893,0.12286250911302103,0.1578197175126319,0.035478422218222505,0.11814768563665008,-0.2584721720400404,0.4962004986147789,-0.4903559234534759,-0.7124494605256735,-0.4233640362240809,0.4396862258639221,1.1542550191600454,-0.5831788889400878,-0.6711552848076088,-0.5480143094090838,-0.5285922426266514,0.10506368593788111,-0.1218817173529699,-0.6792614819888102,-0.4661575688808445,0.45178297214955077,-0.1921305869642384,0.890485376663508,0.06194057420530783,-0.4879710725857677,-0.751315455282913,0.540038171028071,0.5587846675843655
Growth hormone family,-0.37833375702540367,-0.28271929161041853,-0.29169170848910925,-0.31444954332743846,-0.413363706517804,-0.3021347111663326,1.081520956094856,0.08430761829266517,-0.34170310944838655,-0.4034011779573058,-0.32105668352867156,-0.34414552095255413,-0.40507996692015363,0.6667547952135072,-0.06599030584347781,-0.27146329258387986,-0.37293804675254216,-0.1772705457215084,4.746158614198737,-0.352317857202283,-0.3598376761800169,-0.34792459808215503,-0.29766331319324707,-0.30831950093608285,0.1794877928418846,0.5023632208613986,0.28613116498689584,0.09379799818775256,-0.2887662496069126,-0.4101341093657676,-0.20956652738826614,-0.38025096087797927
Guanosine monophosphate reductase family,-0.6366122914649934,0.8974864960689614,-0.5371057745378182,-0.5367300053993147,-0.2389687437603083,-0.2570242240208655,-0.36951665417639135,0.0898353745950637,-0.5086538637248578,1.6296370296599298,-0.0007013632680032966,0.5932611659923588,1.0027614959138513,-0.8910122464609767,0.0482601881905922,-0.20056841582018003,1.2385827830084168,-1.24365292633058,-0.10811267622819269,0.8389848568875887,-0.13865054261299742,-0.5320666023390221,0.15202546701349062,-0.32919017478011564,-0.4038462404157255,0.025051990331191702,0.14948553352773494,0.0342263190495901,0.0024459198878007404,0.5120061279868549,-0.2994829856425204,0.01784498286942504
Guanylate binding proteins,-0.14426749626314642,-0.17471757705617255,1.0068357455937957,-0.46106509497032283,-0.9646729605932568,0.10869748824609249,0.28661558249743085,0.22873945413569535,0.3571900370895567,0.10465714695959696,0.42663332521337444,-0.7124228509652235,-0.42258639620570104,0.7186340480872887,0.6924652401010339,0.9031005151138792,0.10013890309167787,-1.4941977957339672,-0.12109604886771135,-0.28699659587360493,0.18649877964087763,-0.42433908922991803,-1.3234409052778453,-0.6280872972889519,0.35822090298969256,0.23555273709626542,0.7385208611981444,0.34278898499865296,-0.6705639277979671,-0.38006545112173523,0.7112918288521861,0.7019379063402804
Guided entry of tail-anchored proteins complex subunits,-0.13550181902601552,1.297261853667513,-0.8443934550191237,-1.205103084898365,1.5915947390303145,-0.4032831749070584,0.28683837527183453,1.1692241689236846,-0.3952565767818519,1.7002358977276648,0.43292405019163516,-0.33452528845920343,0.4596923681678284,-1.169007080201537,-0.27214800075765966,-0.09676968203636563,1.9101644895156058,-1.8814380949893454,-0.7120414878933888,0.30799699762254007,-0.717812053566427,-0.9012927882780166,-0.4380326578525099,-0.8954272532729389,-0.0415943425354129,0.26704818765740956,-0.7261584207408892,-0.4852418632813226,1.7419480369497924,0.3300018885485631,-0.202670858079248,0.3627669293023083
H/ACA ribonucleoprotein complex,0.04965609752679373,0.5449245051520265,0.6684256252364408,0.8624285210484185,-0.5897035214654972,0.9619265628174182,-0.16398430086235588,-0.05143604788827386,1.0130706348804959,0.9094839085384225,-0.8944691191255831,-0.4300826930299018,0.27424846619226084,-1.1567225395183134,-0.3575790971578614,1.0028087616606995,-0.12541615090971914,-1.8903065768943004,-0.014598362018818848,0.07594628385260482,0.615464557388267,-0.45157002014723285,-1.3572547960994885,-0.1366809269893349,-0.3535910031068117,0.1054434917517751,-0.10867180406857556,0.0314476148229718,-0.8220692897443422,0.06263790354198313,1.325071450224129,0.4011518643916984
H1 histones,-0.36859626818505753,-0.5510267076332035,-0.36213677869542044,1.8935799868838834,-0.5184914671061679,-0.005890876224852126,0.8978275579248122,-0.3151059548887628,-0.2673929161960819,-0.1960155964616006,-0.3857394486760381,-0.35248993579248034,-0.05189499817406533,-0.05890458420231951,-0.34985796873609326,-0.04144431877494266,-0.13837785097335822,-0.011801290461088321,-0.03134027650564674,0.5789849508504818,-0.21393768639010585,0.8184844211897735,-0.04938244483410163,8.635358755150202e-05,0.9308623726041063,-0.6003729718259825,-0.13342253954832536,0.11820004830585717,0.4717236464915292,-0.2347643935655901,-0.3634913996581811,-0.10787066432853018
H2A histones,-0.30512573852116015,-0.022224376517716204,0.1250659149322684,1.2420321047402667,-0.38966144199782576,0.46220201097044816,0.6852144421099492,-0.24120491738920483,0.14109973000997525,-0.06665298507576164,-0.21106667675570945,-0.5542116827464263,-0.29738605425655706,-0.5068823721920573,-0.4077980337927754,0.2331743796437086,-0.5100064395481038,-1.0218473011168967,0.07339389364991136,0.9477086141786286,-0.02349359760744869,0.14693592614661394,-0.6553846141220238,0.01430012978558031,0.43313282898840755,-0.4122551827705659,0.1749991714809993,0.36049015640852394,0.7331353862593825,-0.3704613956114191,0.30596433787010563,-0.08318621715311485
H2B histones,-0.6262283059008904,0.2740854199067159,-0.1394653388923971,0.8179758000644881,-0.5062663354793285,-0.0719271559319588,0.0758974430495304,-0.4726204569840052,0.11332423864731077,0.4811224254546354,-0.024905311032456953,0.0441937297822922,-0.21323674363590597,1.107299725835406,-0.329555133727077,-0.3036096442720914,-0.23844751518688004,-0.46389519929542145,0.15302919784503552,1.3346873222665059,-0.32637927360544666,0.6122006597042252,-0.38866615766021795,-0.6535293571101689,-0.15654640064271452,-0.6819987049927135,0.019471692909951915,0.5967590091473584,0.7542796341080992,-0.20615288887917002,-0.44368341069231026,-0.13721296480040035
H3 histones,-0.3090407124936601,0.04460741821145932,0.16791153276010895,2.002452486368811,0.20110168000826528,0.009082993418418384,0.1690915163636204,-0.24124154906487041,0.5805738872755761,0.45889098037429854,-0.38392334283535073,-0.19353311448566862,-0.12335358302720803,-0.681478631409196,-0.20014896898100637,0.2697774366710487,0.0006443934906145699,-0.7688119119788686,0.08296381412194753,0.3931397262655397,-0.18965298925770382,-0.2597997820387724,-1.2628855099505538,0.5419608365735462,-0.03495456729470273,-0.5421436923989219,0.19044563573839254,0.14122581151822775,0.8124569844986669,-0.528533413353584,-0.15097584509106726,-0.19584951999740047
H4 histones,-0.5418969071878712,0.07834060082142569,0.39047558521498177,0.9689397886461202,-0.6977093808474701,0.337287961513141,0.48504065852330197,-0.5694382747908625,0.3125394582379028,0.24327352773580546,0.05573266030076088,-0.7915059876055024,-0.04984611292632375,-0.8157930189968317,-0.6088547968844794,0.5974854890797416,-0.3364513508855994,-1.1423582822484315,0.058131301847259065,1.6648349948210281,0.27288769995431567,-0.40154206447424196,-0.638385043633275,-0.5543398844267402,0.22481043335623327,-0.7671629339013816,0.4411008919536228,0.5732765936723072,-0.008420706404812184,0.6045061193646029,0.2169716835848373,0.39806929658643453
HAD Asp-based non-protein phosphatases,-0.06537858817823372,0.3577140601510077,-0.17031532622500198,-0.5271278152181242,-0.21264455000466698,0.41928244410854054,0.5977329792084606,-0.1520723643013574,0.2091725745181393,0.6885368343898184,-0.15571648505728822,-0.5070984030855477,0.6554541545717687,-0.5571706656590674,-0.1294122763752118,0.12713783681570415,0.14093322881807482,-0.54674256656603,-0.08643537617911468,0.6587370085752998,0.3647984894430357,-0.19286571949717296,-1.9209372463798746,-0.30479076979665254,0.4708108399433461,-0.3933817528609112,0.019486483753616057,0.20959601404119085,0.5466591339971321,0.23118306469790764,0.14629298076861227,0.07856177758259703
HAD Asp-based protein phosphatases,-0.17240438596753566,1.4758734074783773,-1.2088937872389873,-1.3039691119621684,1.745909017285181,0.16486403321606102,-0.17161657318558154,-0.1300253989463419,-0.38025961465392377,0.8277080348728939,-0.3361439694016179,1.163345590895675,1.2897008933210068,0.13966879112751818,-0.6021721058535758,0.12896285916291705,0.2454510308241149,0.06562699341017475,-1.2861786151641499,0.42698884909943197,0.025962097595284617,0.2268090196558703,-1.318953302614163,-1.0002970990175677,0.39232692588110407,0.10004791218147184,-0.25817568869249663,-0.625578041654502,0.11222888807287507,0.6072378326196082,0.24142448111267467,-0.5854689634596333
HAUS augmin like complex ,-0.2324296698418975,-0.0367031661236857,0.812757809755978,1.8774073813163141,-0.5717395252211454,0.004978581078446842,-0.3096671403220444,0.33102947204813976,-0.3116761600087024,-0.11932456061601153,0.09208232293450466,-0.807016784621591,-0.5185466693720274,-1.3680085484361588,0.1924447904359197,1.6126276410847866,0.29189079645830723,-1.6901400000279774,0.23935800655181222,-0.15866914004975613,-0.036361979822501875,-0.8530040877255471,-1.663760401712663,0.4402211385095511,-0.23697286884727783,0.10879765373071655,0.6827668256242596,-0.2373757720686092,1.2273355753357185,-0.2166683860851674,1.1690591854483636,0.2853076805899361
HECT and RLD domain containing E3 ubiquitin protein ligases,-0.4874862326543025,0.20041008654255563,0.014211455294275255,0.13813937509520433,0.27392482456091455,-0.02136737837993745,-0.464626941787051,0.49192044815082386,0.044319099034281446,-0.013546618129330971,0.3087055391523407,0.1638437256564703,-0.1969964760703965,-1.4203782673660494,0.22456332627176614,0.7695422207148498,0.8643794482348891,-1.7531767228104538,-0.30382294301516316,0.3543207733373667,-0.033777313173450375,-0.04772548348610006,-0.8879726062264642,0.16281717931912887,-0.45786177381322807,0.48323059136604857,0.920788318735036,-0.2702339178951056,0.3020081956773419,0.30746793769611885,0.16201019728327834,0.172369932684332
HECT domain containing,-0.1267907631259744,-0.17215467457417166,0.03884593160279081,-0.44577649842138495,0.12828599084934,0.09516535862625299,-0.4145456763507358,0.30218772429011864,0.3262732849928449,0.27909974497412643,0.1666143118771376,-0.4100748519317555,0.32496709005813085,-0.987093035069284,0.13045110271156793,0.12813647023902208,0.22782320523718805,-1.6656570018112788,0.3443677652623486,0.16122951815217634,0.3209645549717439,-0.6896765303328157,-0.47710975097426117,0.17819723144987376,-0.18443922866665394,0.20037239824167005,-0.08200575684969581,-0.03933534135136929,1.3342851993965674,0.5315505303791941,0.1959394031177216,0.27990229302956054
HIRA histone chaperone complex subunits,-0.2042891057808416,-0.579785624933861,0.38577572584868575,1.784540864846301,-0.03242636126573695,0.15881512803381584,0.05810444972206504,-0.13764743916593822,-0.08217358177287577,0.5699108817670192,-0.23264298118906793,-0.6757503815765501,0.06011493366537043,-2.3945848695081744,0.4296585887539784,0.7527370963631234,0.0478738039239426,-1.3580989875566216,-0.5407556430119077,-0.5931355122258974,-0.09850384284624393,-0.6429917603908851,-1.4830530554954384,0.13728031198132573,0.0901838982738391,0.020033609005924533,0.9487230766754374,0.055155491831391096,1.3205211527735001,1.7051344923280096,0.5423394222252405,-0.011063781298918435
HNF class homeoboxes,-0.28115682546579424,0.6496511505060117,0.26942229164948694,0.05353936906544865,0.23487944089723467,0.5207090606876712,0.3880246836641398,-0.13647528440268986,-0.8130435469297513,0.012392122803325648,0.006520228553362845,-0.6568247830373106,1.132490509869424,-0.13228831621471904,0.1572027742827371,0.24182966841182607,0.09663080438458826,-0.653982085646402,0.02696666814691412,-0.7391081269057657,-0.0534947558206853,-0.7368973557339877,-0.8191850741452105,0.28290260206193907,0.9353301478161427,-0.2858569962873663,0.30912103420039433,0.4713509106152052,0.5587084213351198,0.03606025639909921,-0.3259554703822491,-0.7494635243781447
HOOK family,-0.12052467120230531,-0.4976008337609574,-0.1201063664474562,-0.718691240902345,0.201940681412582,0.36725250320862474,0.8351210214580814,-0.2839194749190346,0.4934280492156778,0.07306842498742683,0.29367174847994454,-0.7936029861407347,0.256828035229127,-0.6598482828768167,-0.11152319294462894,-0.8422241921449736,-0.9842600452256905,-0.6696943414698794,-0.07282293414786876,0.6659224296980158,0.3212720697337968,0.4297781791098847,-1.0053864655933031,0.9459317247435294,0.816366058720333,-0.6891271530965732,-0.8153001965981633,0.6923107125357374,1.3050809101134744,1.7769652496408426,-0.6465767498823771,-0.4437286709339652
HOOK related protein family,-0.3121339053901134,-0.2498167760230313,1.3429131398585907,1.4874454400025672,-0.012421674688107546,-0.050769940072584806,0.0010752910650482228,-0.2892687321910601,-0.20813784073639408,-0.2226900371592743,0.47127668868058975,-0.5870632242389248,-0.8492324545792765,-0.9215128832855205,0.5642231321069858,1.8285416696065224,-0.9574733206422885,-1.0389065760109712,-0.7698821343760228,-0.23458887418033644,-0.033632144697473186,-0.23081827859564286,-1.459273104971312,-0.40766458408405803,-0.05023640175135199,-0.3001314986679444,1.4130303331076248,0.34530978371559234,1.1291933565603418,-1.2691170619477206,1.2619246147546033,0.6098379988309385
HOPS complex,-0.111943122869571,-0.1939206869750862,0.0325765086583085,-1.7648743794041306,1.9802912539852224,0.055099885277887,-0.6545579222465016,0.7681462238025971,0.2604821621798224,0.8345660321009164,1.411437590278145,0.2494008313241298,0.0559618524736177,-0.6498916903564044,0.015102030970026,0.5733973041535791,0.7573162670151664,-1.5429729613892371,0.3274250092309754,-0.2277280806609963,0.0901826232448211,-1.5843103783010684,-3.356266121729203,-0.3950830975305982,-0.3867371548335669,0.6501801232689662,0.2722970448162157,-0.0552274877850528,-0.0852435647640074,1.128515039397098,0.5089671187809898,1.0374117478869322
HOXL subclass homeoboxes,0.29619221248897654,0.43213351628927316,0.03592993394418606,-0.6387341294393666,-0.6762959480951037,0.5969851111415375,0.0625048610080854,0.3819304206834698,-0.0314232750446515,0.4025474745455395,-0.28222379847437534,-0.4084511129604402,0.7193887981646822,-0.24309157469127296,-0.1717943518037429,-0.1678387746807919,-0.15963229096856044,-0.30000195589376255,-0.20341456590990573,0.32429970180858597,0.49742853337124493,-0.24395613900778432,0.2011467472668731,0.38491332862794647,0.2442004054958038,0.3904352692200566,-0.30603194680126133,-0.29509343576104324,0.006649939534650662,-0.6983679427729,-0.4587233836659255,0.30838837237997696
HUNK family kinases,-0.6771984688141406,-0.1477374086032455,0.2484855190935838,-0.9225515768880718,0.9143013681193908,1.5160600911714532,0.0509080756138611,0.1987459871985021,-0.8654423388173241,0.7669571053224341,-0.6900875415448996,-1.2012060490026035,1.4210557112791025,-1.2858188295165396,-0.0039165165098414,-0.8654423388173241,-0.9225515768880718,2.033203556914779,1.559802174696178,-0.5891691029147049,1.619518417068311,-1.3561094496949857,-1.30316745877101,1.1332699886804418,1.0238931118453185,0.8234559384104339,-1.3740641521750827,0.0688627780939581,-0.2184598742546454,-0.7161106784726873,-0.5285216262378796,0.2890351644153082
HUSH complex,-0.37993928134882077,0.25182967368315196,0.8200234411928835,-0.7180026866820352,0.03392635425142034,0.015044947325787428,-0.4814834102930132,0.7157538039755554,-0.15590439954960877,0.3933103093721633,0.18372474878625197,-0.3735776921103326,-0.2943495977998037,-1.5284286336369188,0.1909730427161316,1.6315388643380206,1.028667102957064,-2.419970408943637,-0.3216569659925239,0.04114949771269042,0.2748920508343306,-0.6447586787220927,-2.751817176763358,0.17960976713766974,-0.022657561898579936,0.2966338158086527,0.8919861371344769,0.059881221722304374,0.8522963085166088,0.5123688481175581,1.1725222915684297,0.5464142665895705
